Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
978,177,1,0.01,0,1.012600563812256,14705326,0.01,0.0,2,0.0,0,86.50465000000108,UNSAT,,0.057,
979,157,1,0.01,0,1.05895038728714,4139,0.01,0.0,2,0.0,0,86.51465000000108,UNSAT,,0.059,
980,172,2,0.01,0,1.0396803844451905,11403330,0.01,0.0,2,0.0,0,86.52465000000109,UNSAT,,0.081,
981,178,2,0.02,0,1.0150801170349122,14371703,0.02,0.0,2,0.0,0,86.54465000000108,UNSAT,,0.079,
982,179,4,0.03,0,1.0239204991340638,16752398,0.03,0.0,2,0.0,0,86.57465000000109,UNSAT,,0.157,
983,180,3,0.04,0,1.064600669193268,10973705,0.04,0.0,2,0.0,0,86.61465000000109,UNSAT,,0.186,
984,157,3,0.05,0,1.0979506600379945,12759912,0.05,0.0,2,0.0,0,86.66465000000109,UNSAT,,0.177,
985,172,2,0.01,0,1.0650601613998414,13941552,0.01,0.0,2,0.0,0,86.6746500000011,UNSAT,,0.097,
986,181,3,1.064600669193268,1,1.064600669193268,1074778,1.02,0.0,0,0.0,0,87.69465000000109,TIMEOUT,,1.615,
987,182,5,0.01,0,1.0146004784584046,12259997,0.01,0.0,2,0.0,0,87.7046500000011,UNSAT,,0.069,
988,183,5,0.02,0,1.0146004784584046,11076541,0.02,0.0,2,0.0,0,87.72465000000109,UNSAT,,0.093,
989,180,4,0.02,0,1.0352202880859376,6873113,0.02,0.0,2,0.0,0,87.74465000000109,UNSAT,,0.082,
990,157,5,0.0,0,1.2570000517845155,10339934,0.0,0.0,2,0.0,0,87.74465000000109,UNSAT,,0.05,
991,157,4,0.01,0,1.2078839767456055,5085240,0.01,0.0,2,0.0,0,87.75465000000109,UNSAT,,0.066,
992,157,5,0.01,0,1.1883838403701783,2980158,0.01,0.0,2,0.0,0,87.7646500000011,UNSAT,,0.053,
993,157,4,0.01,0,1.1431668627738953,11226757,0.01,0.0,2,0.0,0,87.7746500000011,UNSAT,,0.081,
994,157,2,0.01,0,1.1751004088401795,5605637,0.01,0.0,2,0.0,0,87.78465000000111,UNSAT,,0.039,
995,172,2,0.01,0,1.0904407132148743,12107568,0.01,0.0,2,0.0,0,87.79465000000111,UNSAT,,0.084,
996,157,2,0.0,0,1.141800009059906,16546082,0.0,0.0,2,0.0,0,87.79465000000111,UNSAT,,0.079,
997,172,5,0.01,0,1.052060328769684,8449837,0.01,0.0,2,0.0,0,87.80465000000112,UNSAT,,0.074,
998,157,3,0.05,0,1.1085003841400147,3915630,0.05,0.0,2,0.0,0,87.85465000000112,UNSAT,,0.105,
999,157,2,0.01,0,1.052167259502411,14371703,0.01,0.0,2,0.0,0,87.86465000000112,UNSAT,,0.06,
1000,180,1,0.01,0,1.0205204117774964,9616715,0.01,0.0,2,0.0,0,87.87465000000113,UNSAT,,0.06,
1001,184,2,0.02,0,1.0150801170349122,12107568,0.02,0.0,2,0.0,0,87.89465000000112,UNSAT,,0.057,
1002,185,5,0.01,0,1.0146004784584046,10097623,0.01,0.0,2,0.0,0,87.90465000000113,UNSAT,,0.073,
1003,186,5,0.02,0,1.0146004784584046,683454,0.02,0.0,2,0.0,0,87.92465000000112,UNSAT,,0.137,
1004,157,5,0.0,0,1.236133836555481,2797775,0.0,0.0,2,0.0,0,87.92465000000112,UNSAT,,0.112,
1005,157,3,0.05,0,1.1628483164787293,4903855,0.05,0.0,2,0.0,0,87.97465000000112,UNSAT,,0.202,
1006,157,4,0.02,0,1.1455673802375794,10595891,0.02,0.0,2,0.0,0,87.99465000000112,UNSAT,,0.116,
1007,157,4,0.02,0,1.11010047082901,3484047,0.02,0.0,2,0.0,0,88.01465000000111,UNSAT,,0.127,
1008,172,4,0.02,0,1.042800747203827,6873113,0.02,0.0,2,0.0,0,88.03465000000111,UNSAT,,0.108,
1009,187,2,0.01,0,1.0150801170349122,11403330,0.01,0.0,2,0.0,0,88.04465000000111,UNSAT,,0.133,
1010,180,3,0.05,0,1.0657404888153077,13174394,0.05,0.0,2,0.0,0,88.09465000000111,UNSAT,,0.188,
1011,188,5,0.02,0,1.0146004784584046,683454,0.02,0.0,2,0.0,0,88.1146500000011,UNSAT,,0.168,
1012,157,1,0.0,0,1.092895470905304,531593,0.0,0.0,2,0.0,0,88.1146500000011,UNSAT,,0.097,
1013,157,1,0.01,0,1.0667764771461488,5569090,0.01,0.0,2,0.0,0,88.12465000000111,UNSAT,,0.108,
1014,172,4,0.01,0,1.0583002794265748,16690468,0.01,0.0,2,0.0,0,88.13465000000112,UNSAT,,0.096,
1015,189,2,0.01,0,1.0150801170349122,7485217,0.01,0.0,2,0.0,0,88.14465000000112,UNSAT,,0.062,
1016,190,4,0.03,0,1.0239204991340638,5469273,0.03,0.0,2,0.0,0,88.17465000000112,UNSAT,,0.143,
1017,191,2,0.01,0,1.0150801170349122,8765080,0.01,0.0,2,0.0,0,88.18465000000113,UNSAT,,0.112,
1018,157,2,0.01,0,1.1200000870704652,12062815,0.01,0.0,2,0.0,0,88.19465000000113,UNSAT,,0.093,
1019,192,3,1.064600669193268,1,1.064600669193268,657286,1.02,0.0,0,0.0,0,89.21465000000113,TIMEOUT,,1.423,
1020,157,2,0.01,0,1.1313858855247498,11403330,0.01,0.0,2,0.0,0,89.22465000000113,UNSAT,,0.097,
1021,172,5,0.01,0,1.355500303554535,6003135,0.01,0.0,2,0.0,0,89.23465000000114,UNSAT,,0.085,
1022,172,5,0.01,0,1.263700269508362,13970987,0.01,0.0,2,0.0,0,89.24465000000114,UNSAT,,0.107,
1023,193,5,0.02,0,1.0146004784584046,15753149,0.02,0.0,2,0.0,0,89.26465000000114,UNSAT,,0.102,
1024,172,3,0.19,0,1.0866005051612855,7655102,0.19,0.0,2,0.0,0,89.45465000000114,UNSAT,,0.349,
1025,172,1,0.01,0,1.1221805441856385,1835372,0.01,0.0,2,0.0,0,89.46465000000114,UNSAT,,0.113,
1026,194,3,1.064600669193268,1,1.064600669193268,907277,1.02,0.0,0,0.0,0,90.48465000000114,TIMEOUT,,1.684,
1027,195,3,1.064600669193268,1,1.064600669193268,3334595,1.02,0.0,0,0.0,0,91.50465000000113,TIMEOUT,,1.498,
1028,172,2,0.0,1,0.0,8188229,0.0,0.0,0,0.0,0,91.50465000000113,TIMEOUT,,0.0,
1029,157,4,0.01,0,1.5286110866546632,12682906,0.01,0.0,2,0.0,0,91.51465000000114,UNSAT,,0.161,
1030,157,5,0.01,0,1.5622756708145142,16672554,0.01,0.0,2,0.0,0,91.52465000000115,UNSAT,,0.14,
1031,196,2,0.01,0,1.0150801170349122,7485217,0.01,0.0,2,0.0,0,91.53465000000115,UNSAT,,0.08,
1032,172,2,0.0,1,0.0,12734053,0.0,0.0,0,0.0,0,91.53465000000115,TIMEOUT,,0.0,
1033,157,3,0.04,0,1.4055004942893983,10704037,0.04,0.0,2,0.0,0,91.57465000000116,UNSAT,,0.241,
1034,157,3,0.05,0,1.3176003325462342,657286,0.05,0.0,2,0.0,0,91.62465000000115,UNSAT,,0.147,
1035,197,5,0.0,0,1.0146004784584046,13062794,0.0,0.0,2,0.0,0,91.62465000000115,UNSAT,,0.072,
1036,157,1,0.01,0,1.3819672096252442,9616715,0.01,0.0,2,0.0,0,91.63465000000116,UNSAT,,0.113,
1037,157,4,0.02,0,1.3387005556106568,6499410,0.02,0.0,2,0.0,0,91.65465000000115,UNSAT,,0.074,
1038,172,5,0.0,1,0.0,3419187,0.0,0.0,0,0.0,0,91.65465000000115,TIMEOUT,,0.0,
1039,157,2,0.01,0,1.3192004192352296,5192964,0.01,0.0,2,0.0,0,91.66465000000116,UNSAT,,0.05,
1040,157,3,0.04,0,1.2067340839385987,8891470,0.04,0.0,2,0.0,0,91.70465000000117,UNSAT,,0.164,
1041,198,3,1.064600669193268,1,1.064600669193268,8435516,1.02,0.0,0,0.0,0,92.72465000000116,TIMEOUT,,1.853,
1042,157,1,0.0,0,1.2197501886367799,6691897,0.0,0.0,2,0.0,0,92.72465000000116,UNSAT,,0.121,
1043,157,1,0.01,0,1.1897003281593324,15192516,0.01,0.0,2,0.0,0,92.73465000000117,UNSAT,,0.087,
1044,199,2,0.01,0,1.0150801170349122,12908281,0.01,0.0,2,0.0,0,92.74465000000117,UNSAT,,0.101,
1045,157,5,0.01,0,1.2275142896652222,13062794,0.01,0.0,2,0.0,0,92.75465000000118,UNSAT,,0.093,
1046,200,1,0.01,0,1.012600563812256,14223344,0.01,0.0,2,0.0,0,92.76465000000118,UNSAT,,0.077,
1047,157,1,0.0,0,1.1556056964874268,8399755,0.0,0.0,2,0.0,0,92.76465000000118,UNSAT,,0.154,
1048,157,5,0.01,0,1.1885504353523255,10540945,0.01,0.0,2,0.0,0,92.77465000000119,UNSAT,,0.077,
1049,157,5,0.01,0,1.1619673002243043,7163446,0.01,0.0,2,0.0,0,92.78465000000119,UNSAT,,0.095,
1050,157,1,0.01,0,1.1162288415908814,13794217,0.01,0.0,2,0.0,0,92.7946500000012,UNSAT,,0.09,
1051,157,4,0.02,0,1.1406718123435975,4980283,0.02,0.0,2,0.0,0,92.8146500000012,UNSAT,,0.103,
1052,201,4,0.02,0,1.0239204991340638,5469273,0.02,0.0,2,0.0,0,92.83465000000119,UNSAT,,0.096,
1053,202,2,0.01,0,1.0150801170349122,16546082,0.01,0.0,2,0.0,0,92.8446500000012,UNSAT,,0.103,
1054,203,1,0.01,0,1.012600563812256,9853340,0.01,0.0,2,0.0,0,92.8546500000012,UNSAT,,0.085,
1055,197,3,0.5,0,1.0779003727912904,14747668,0.5,0.0,2,0.0,0,93.3546500000012,UNSAT,,0.734,
1056,204,4,0.02,0,1.0239204991340638,2166354,0.02,0.0,2,0.0,0,93.3746500000012,UNSAT,,0.098,
1057,157,2,0.01,0,1.4707189429283143,12107568,0.01,0.0,2,0.0,0,93.3846500000012,UNSAT,,0.121,
1058,157,2,0.01,0,1.4276095855712891,12734053,0.01,0.0,2,0.0,0,93.3946500000012,UNSAT,,0.074,
1059,157,3,0.04,0,1.384500228214264,9751078,0.04,0.0,2,0.0,0,93.43465000000121,UNSAT,,0.232,
1060,157,3,0.05,0,1.307118796157837,8482008,0.05,0.0,2,0.0,0,93.48465000000121,UNSAT,,0.2,
1061,157,2,0.01,0,1.28050001745224,3359345,0.01,0.0,2,0.0,0,93.49465000000122,UNSAT,,0.103,
1062,157,2,0.01,0,1.246845506477356,7485217,0.01,0.0,2,0.0,0,93.50465000000122,UNSAT,,0.07,
1063,157,4,0.02,0,1.2602784860610963,16049169,0.02,0.0,2,0.0,0,93.52465000000122,UNSAT,,0.066,
1064,157,3,0.05,0,1.1951096284866334,14747668,0.05,0.0,2,0.0,0,93.57465000000121,UNSAT,,0.133,
1065,205,4,0.02,0,1.0239204991340638,165298,0.02,0.0,2,0.0,0,93.59465000000121,UNSAT,,0.082,
1066,206,2,0.02,0,1.0150801170349122,11403330,0.02,0.0,2,0.0,0,93.6146500000012,UNSAT,,0.127,
1067,207,1,0.01,0,1.012600563812256,5569090,0.01,0.0,2,0.0,0,93.62465000000121,UNSAT,,0.164,
1068,157,1,0.01,0,1.192183755683899,14705326,0.01,0.0,2,0.0,0,93.63465000000122,UNSAT,,0.086,
1069,157,5,0.01,0,1.2161354649543763,4246751,0.01,0.0,2,0.0,0,93.64465000000122,UNSAT,,0.145,
1070,208,4,0.02,0,1.0239204991340638,5085240,0.02,0.0,2,0.0,0,93.66465000000122,UNSAT,,0.123,
1071,157,4,0.02,0,1.1916095841407777,6873113,0.02,0.0,2,0.0,0,93.68465000000121,UNSAT,,0.098,
1072,157,5,0.01,0,1.169154905128479,3419187,0.01,0.0,2,0.0,0,93.69465000000122,UNSAT,,0.149,
1073,209,4,0.02,0,1.0239204991340638,6873113,0.02,0.0,2,0.0,0,93.71465000000121,UNSAT,,0.125,
1074,210,3,0.05,0,1.064600669193268,657286,0.05,0.0,2,0.0,0,93.76465000000121,UNSAT,,0.172,
1075,211,3,1.064600669193268,1,1.064600669193268,657286,1.02,0.0,0,0.0,0,94.7846500000012,TIMEOUT,,1.598,
1076,212,3,0.05,0,1.064600669193268,15694719,0.05,0.0,2,0.0,0,94.8346500000012,UNSAT,,0.114,
1077,157,5,0.01,0,1.203864001083374,8818930,0.01,0.0,2,0.0,0,94.84465000000121,UNSAT,,0.146,
1078,213,5,0.02,0,1.0146004784584046,12259997,0.02,0.0,2,0.0,0,94.8646500000012,UNSAT,,0.08,
1079,157,4,0.02,0,1.1801091063499451,6584931,0.02,0.0,2,0.0,0,94.8846500000012,UNSAT,,0.129,
1080,214,4,0.02,0,1.0239204991340638,12682906,0.02,0.0,2,0.0,0,94.9046500000012,UNSAT,,0.067,
1081,215,1,0.01,0,1.012600563812256,15686777,0.01,0.0,2,0.0,0,94.9146500000012,UNSAT,,0.086,
1082,216,1,0.0,0,1.012600563812256,8756526,0.0,0.0,2,0.0,0,94.9146500000012,UNSAT,,0.072,
1083,217,5,0.01,0,1.0146004784584046,13970987,0.01,0.0,2,0.0,0,94.92465000000121,UNSAT,,0.056,
1084,157,4,0.02,0,1.1858639944076539,16235241,0.02,0.0,2,0.0,0,94.9446500000012,UNSAT,,0.117,
1085,218,2,0.02,0,1.0150801170349122,16546082,0.02,0.0,2,0.0,0,94.9646500000012,UNSAT,,0.139,
1086,219,3,0.18,0,1.064600669193268,13757434,0.18,0.0,2,0.0,0,95.1446500000012,UNSAT,,0.327,
1087,220,3,1.064600669193268,1,1.064600669193268,14747668,1.02,0.0,0,0.0,0,96.1646500000012,TIMEOUT,,1.391,
1088,157,2,0.01,0,1.1708642471313477,8188229,0.01,0.0,2,0.0,0,96.17465000000121,UNSAT,,0.077,
1089,216,1,0.01,0,1.0239003527641297,8399755,0.01,0.0,2,0.0,0,96.18465000000121,UNSAT,,0.061,
1090,221,5,0.01,0,1.0146004784584046,15753149,0.01,0.0,2,0.0,0,96.19465000000122,UNSAT,,0.096,
1091,222,5,0.02,0,1.0146004784584046,16672554,0.02,0.0,2,0.0,0,96.21465000000121,UNSAT,,0.089,
1092,223,3,0.23,0,1.064600669193268,13757434,0.23,0.0,2,0.0,0,96.44465000000122,UNSAT,,0.385,
1093,157,1,0.01,0,2.0284549224853516,10950487,0.01,0.0,2,0.0,0,96.45465000000122,UNSAT,,0.072,
1094,216,2,0.01,0,1.0198803771018983,11403330,0.01,0.0,2,0.0,0,96.46465000000123,UNSAT,,0.058,
1095,224,4,0.02,0,1.0239204991340638,6499410,0.02,0.0,2,0.0,0,96.48465000000122,UNSAT,,0.083,
1096,157,1,0.01,0,1.9718970883369447,9995628,0.01,0.0,2,0.0,0,96.49465000000123,UNSAT,,0.08,
1097,225,1,0.01,0,1.012600563812256,14223344,0.01,0.0,2,0.0,0,96.50465000000123,UNSAT,,0.057,
1098,226,4,0.02,0,1.0239204991340638,16073187,0.02,0.0,2,0.0,0,96.52465000000123,UNSAT,,0.061,
1099,157,3,0.05,0,1.9661197293281556,13486015,0.05,0.0,2,0.0,0,96.57465000000123,UNSAT,,0.095,
1100,157,5,0.01,0,2.0277668464660645,10097623,0.01,0.0,2,0.0,0,96.58465000000123,UNSAT,,0.071,
1101,157,1,0.01,0,1.8750000226974488,5320365,0.01,0.0,2,0.0,0,96.59465000000124,UNSAT,,0.055,
1102,157,5,0.0,0,1.9652805555343629,12680961,0.0,0.0,2,0.0,0,96.59465000000124,UNSAT,,0.076,
1103,227,5,0.0,0,1.0146004784584046,15753149,0.0,0.0,2,0.0,0,96.59465000000124,UNSAT,,0.058,
1104,157,5,0.01,0,1.9099315035820008,12259997,0.01,0.0,2,0.0,0,96.60465000000124,UNSAT,,0.059,
1105,228,1,0.01,0,1.012600563812256,4139,0.01,0.0,2,0.0,0,96.61465000000125,UNSAT,,0.057,
1106,157,3,0.04,0,1.8545824516296388,283292,0.04,0.0,2,0.0,0,96.65465000000125,UNSAT,,0.108,
1107,157,3,0.04,0,1.7710672247886659,10548447,0.04,0.0,2,0.0,0,96.69465000000126,UNSAT,,0.135,
1108,157,2,0.01,0,1.773332916545868,8404473,0.01,0.0,2,0.0,0,96.70465000000127,UNSAT,,0.067,
1109,157,3,0.04,0,1.6793942678451539,7655102,0.04,0.0,2,0.0,0,96.74465000000127,UNSAT,,0.138,
1110,157,5,0.01,0,1.7154059041023255,6631068,0.01,0.0,2,0.0,0,96.75465000000128,UNSAT,,0.06,
1111,157,4,0.02,0,1.7069947946548463,3106639,0.02,0.0,2,0.0,0,96.77465000000127,UNSAT,,0.074,
1112,157,5,0.01,0,1.6497333872795106,683454,0.01,0.0,2,0.0,0,96.78465000000128,UNSAT,,0.059,
1113,157,2,0.01,0,1.640796147632599,910287,0.01,0.0,2,0.0,0,96.79465000000128,UNSAT,,0.062,
1114,157,3,0.06,0,1.5569585788726807,9301266,0.06,0.0,2,0.0,0,96.85465000000129,UNSAT,,0.118,
1115,157,5,0.01,0,1.544478677558899,13458431,0.01,0.0,2,0.0,0,96.86465000000129,UNSAT,,0.106,
1116,157,1,0.01,0,1.5682978857040406,1835372,0.01,0.0,2,0.0,0,96.8746500000013,UNSAT,,0.059,
1117,157,3,0.05,0,1.4628866541862489,15694719,0.05,0.0,2,0.0,0,96.9246500000013,UNSAT,,0.183,
1118,157,3,0.04,0,1.3834874856948853,13757434,0.04,0.0,2,0.0,0,96.9646500000013,UNSAT,,0.19,
1119,157,5,0.01,0,1.3797859776496888,6003135,0.01,0.0,2,0.0,0,96.9746500000013,UNSAT,,0.111,
1120,157,1,0.01,0,1.3941224444389344,14223344,0.01,0.0,2,0.0,0,96.98465000000131,UNSAT,,0.076,
1121,157,2,0.01,0,1.387189768600464,1917769,0.01,0.0,2,0.0,0,96.99465000000131,UNSAT,,0.06,
1122,157,1,0.0,0,1.3533213961601258,11561724,0.0,0.0,2,0.0,0,96.99465000000131,UNSAT,,0.066,
1123,157,4,0.01,0,1.3918381560325623,8313615,0.01,0.0,2,0.0,0,97.00465000000132,UNSAT,,0.089,
1124,157,1,0.01,0,1.3061920631408692,5223200,0.01,0.0,2,0.0,0,97.01465000000132,UNSAT,,0.079,
1125,157,4,0.02,0,1.3406051624298096,5469273,0.02,0.0,2,0.0,0,97.03465000000132,UNSAT,,0.092,
1126,157,4,0.02,0,1.2990858185768128,16073187,0.02,0.0,2,0.0,0,97.05465000000132,UNSAT,,0.071,
1127,157,2,0.0,0,1.2758717763900758,4366660,0.0,0.0,2,0.0,0,97.05465000000132,UNSAT,,0.052,
1128,157,3,0.03,0,1.2120434272766114,1074778,0.03,0.0,2,0.0,0,97.08465000000132,UNSAT,,0.128,
1129,157,1,0.01,0,1.1655897725105286,15686777,0.01,0.0,2,0.0,0,97.09465000000132,UNSAT,,0.076,
1130,157,1,0.01,0,1.1449521410942078,4707795,0.01,0.0,2,0.0,0,97.10465000000133,UNSAT,,0.075,
1131,229,4,0.02,0,1.0239204991340638,4980283,0.02,0.0,2,0.0,0,97.12465000000132,UNSAT,,0.137,
1132,230,1,0.0,0,1.012600563812256,14705326,0.0,0.0,2,0.0,0,97.12465000000132,UNSAT,,0.117,
1133,227,1,0.0,0,1.0259002674102784,6691897,0.0,0.0,2,0.0,0,97.12465000000132,UNSAT,,0.063,
1134,231,3,0.34,0,1.064600669193268,9751078,0.34,0.0,2,0.0,0,97.46465000000133,UNSAT,,0.572,
1135,216,3,0.74,0,1.0701804388046265,13757434,0.74,0.0,2,0.0,0,98.20465000000132,UNSAT,,1.06,
1136,157,2,0.0,0,1.6632004607200623,8765092,0.0,0.0,2,0.0,0,98.20465000000132,UNSAT,,0.071,
1137,157,2,0.01,0,1.625943623828888,12728883,0.01,0.0,2,0.0,0,98.21465000000133,UNSAT,,0.132,
1138,230,5,0.02,0,1.0259002674102784,2797775,0.02,0.0,2,0.0,0,98.23465000000132,UNSAT,,0.09,
1139,157,2,0.01,0,1.5886875617980958,8765080,0.01,0.0,2,0.0,0,98.24465000000133,UNSAT,,0.1,
1140,157,1,0.01,0,1.6614570248603822,8756526,0.01,0.0,2,0.0,0,98.25465000000133,UNSAT,,0.065,
1141,157,2,0.01,0,1.5438944328308106,14656913,0.01,0.0,2,0.0,0,98.26465000000134,UNSAT,,0.085,
1142,157,2,0.01,0,1.5070149529457093,13941552,0.01,0.0,2,0.0,0,98.27465000000134,UNSAT,,0.113,
1143,157,3,0.05,0,1.6003670323371888,1009110,0.05,0.0,2,0.0,0,98.32465000000134,UNSAT,,0.152,
1144,157,3,0.05,0,1.526277207183838,3334595,0.05,0.0,2,0.0,0,98.37465000000134,UNSAT,,0.12,
1145,157,1,0.01,0,1.495128594684601,5439958,0.01,0.0,2,0.0,0,98.38465000000134,UNSAT,,0.068,
1146,157,4,0.02,0,1.443554662513733,15375424,0.02,0.0,2,0.0,0,98.40465000000134,UNSAT,,0.086,
1147,157,3,0.05,0,1.4227550852775575,4649416,0.05,0.0,2,0.0,0,98.45465000000134,UNSAT,,0.106,
1148,157,1,0.01,0,1.3849434483528138,13497231,0.01,0.0,2,0.0,0,98.46465000000134,UNSAT,,0.083,
1149,157,4,0.02,0,1.341062330055237,14090566,0.02,0.0,2,0.0,0,98.48465000000134,UNSAT,,0.081,
1150,157,1,0.01,0,1.3350610363960267,10173568,0.01,0.0,2,0.0,0,98.49465000000134,UNSAT,,0.066,
1151,157,4,0.02,0,1.2938648093223573,16752398,0.02,0.0,2,0.0,0,98.51465000000134,UNSAT,,0.122,
1152,157,3,0.05,0,1.2849353182792664,8027036,0.05,0.0,2,0.0,0,98.56465000000134,UNSAT,,0.101,
1153,232,4,0.01,0,1.0239204991340638,10614797,0.01,0.0,2,0.0,0,98.57465000000134,UNSAT,,0.111,
1154,227,3,0.06,0,1.0892001617431641,14747668,0.06,0.0,2,0.0,0,98.63465000000134,UNSAT,,0.155,
1155,233,5,0.01,0,1.0146004784584046,13062794,0.01,0.0,2,0.0,0,98.64465000000135,UNSAT,,0.063,
1156,234,2,0.01,0,1.0150801170349122,910287,0.01,0.0,2,0.0,0,98.65465000000135,UNSAT,,0.068,
1157,235,3,0.23,0,1.064600669193268,8891470,0.23,0.0,2,0.0,0,98.88465000000136,UNSAT,,0.405,
1158,157,3,0.04,0,1.4487074840545655,13174394,0.04,0.0,2,0.0,0,98.92465000000136,UNSAT,,0.119,
1159,157,2,0.01,0,1.3918327320098878,14874320,0.01,0.0,2,0.0,0,98.93465000000137,UNSAT,,0.082,
1160,157,2,0.01,0,1.3663313019752503,12908281,0.01,0.0,2,0.0,0,98.94465000000137,UNSAT,,0.061,
1161,232,2,0.0,0,1.0247000086784364,14371703,0.0,0.0,2,0.0,0,98.94465000000137,UNSAT,,0.069,
1162,157,4,0.02,0,1.3408298719406129,16690468,0.02,0.0,2,0.0,0,98.96465000000137,UNSAT,,0.087,
1163,236,2,0.01,0,1.0150801170349122,1766773,0.01,0.0,2,0.0,0,98.97465000000138,UNSAT,,0.068,
1164,227,3,0.04,0,1.0991005528450013,4903855,0.04,0.0,2,0.0,0,99.01465000000138,UNSAT,,0.098,
1165,157,3,0.05,0,1.332161508846283,8435516,0.05,0.0,2,0.0,0,99.06465000000138,UNSAT,,0.126,
1166,157,4,0.02,0,1.2501874793052674,10614797,0.02,0.0,2,0.0,0,99.08465000000137,UNSAT,,0.079,
1167,157,5,0.01,0,1.2266634929656983,9041888,0.01,0.0,2,0.0,0,99.09465000000138,UNSAT,,0.059,
1168,237,4,0.02,0,1.0239204991340638,15375424,0.02,0.0,2,0.0,0,99.11465000000138,UNSAT,,0.072,
1169,157,1,0.01,0,1.2454360354423524,13828592,0.01,0.0,2,0.0,0,99.12465000000138,UNSAT,,0.05,
1170,238,3,0.04,0,1.064600669193268,8027036,0.04,0.0,2,0.0,0,99.16465000000139,UNSAT,,0.152,
1171,239,5,0.02,0,1.0146004784584046,2797775,0.02,0.0,2,0.0,0,99.18465000000138,UNSAT,,0.106,
1172,227,4,0.02,0,1.0468207228660584,12682906,0.02,0.0,2,0.0,0,99.20465000000138,UNSAT,,0.121,
1173,227,1,0.01,0,1.0370807278633118,14705326,0.01,0.0,2,0.0,0,99.21465000000138,UNSAT,,0.045,
1174,232,1,0.01,0,1.0360005724906922,13794217,0.01,0.0,2,0.0,0,99.22465000000139,UNSAT,,0.112,
1175,240,3,0.22,0,1.064600669193268,10704037,0.22,0.0,2,0.0,0,99.44465000000139,UNSAT,,0.402,
1176,157,5,0.01,0,1.298681341457367,8449837,0.01,0.0,2,0.0,0,99.4546500000014,UNSAT,,0.13,
1177,238,5,0.01,0,1.0259002674102784,2980158,0.01,0.0,2,0.0,0,99.4646500000014,UNSAT,,0.074,
1178,227,3,0.04,0,1.1053606498718263,10548447,0.04,0.0,2,0.0,0,99.5046500000014,UNSAT,,0.13,
1179,157,1,0.01,0,1.312441312122345,9853340,0.01,0.0,2,0.0,0,99.51465000000141,UNSAT,,0.07,
1180,232,5,0.01,0,1.0363004434585572,13458431,0.01,0.0,2,0.0,0,99.52465000000142,UNSAT,,0.084,
1181,157,5,0.01,0,1.2668802965164185,6750928,0.01,0.0,2,0.0,0,99.53465000000142,UNSAT,,0.08,
1182,157,3,0.04,0,1.289497696208954,10973705,0.04,0.0,2,0.0,0,99.57465000000143,UNSAT,,0.106,
1183,241,4,0.02,0,1.0239204991340638,16073187,0.02,0.0,2,0.0,0,99.59465000000142,UNSAT,,0.059,
1184,242,2,0.02,0,1.0150801170349122,1766773,0.02,0.0,2,0.0,0,99.61465000000142,UNSAT,,0.07,
1185,243,2,0.02,0,1.0150801170349122,13941552,0.02,0.0,2,0.0,0,99.63465000000141,UNSAT,,0.054,
1186,227,3,0.05,0,1.1313804615020753,8891470,0.05,0.0,2,0.0,0,99.68465000000141,UNSAT,,0.116,
1187,157,5,0.01,0,1.2570504177093507,15753149,0.01,0.0,2,0.0,0,99.69465000000142,UNSAT,,0.119,
1188,157,4,0.01,0,1.2364205348968507,168780,0.01,0.0,2,0.0,0,99.70465000000142,UNSAT,,0.147,
1189,238,3,0.04,0,1.0765002000808717,8891470,0.04,0.0,2,0.0,0,99.74465000000143,UNSAT,,0.177,
1190,227,3,0.05,0,1.1606500375747681,7655102,0.05,0.0,2,0.0,0,99.79465000000143,UNSAT,,0.114,
1191,232,3,0.38,0,1.1719002354621888,10548447,0.38,0.0,2,0.0,0,100.17465000000142,UNSAT,,0.604,
1192,157,5,0.01,0,1.2505973804473878,15521452,0.01,0.0,2,0.0,0,100.18465000000143,UNSAT,,0.064,
1193,227,5,0.01,0,1.0403405654907227,6003135,0.01,0.0,2,0.0,0,100.19465000000143,UNSAT,,0.062,
1194,232,3,0.28,0,1.0866005051612855,1074778,0.28,0.0,2,0.0,0,100.47465000000143,UNSAT,,0.491,
1195,227,1,0.01,0,1.0793803561210633,9995628,0.01,0.0,2,0.0,0,100.48465000000144,UNSAT,,0.051,
1196,227,1,0.0,0,1.0566103089332581,9616715,0.0,0.0,2,0.0,0,100.48465000000144,UNSAT,,0.071,
1197,244,2,0.01,0,1.0150801170349122,1766773,0.01,0.0,2,0.0,0,100.49465000000144,UNSAT,,0.098,
1198,238,4,0.02,0,1.0355201590538026,12682906,0.02,0.0,2,0.0,0,100.51465000000144,UNSAT,,0.101,
1199,245,4,0.01,0,1.0239204991340638,4980283,0.01,0.0,2,0.0,0,100.52465000000144,UNSAT,,0.075,
1200,246,5,0.01,0,1.0146004784584046,10540945,0.01,0.0,2,0.0,0,100.53465000000145,UNSAT,,0.093,
1201,247,4,0.01,0,1.0239204991340638,16073187,0.01,0.0,2,0.0,0,100.54465000000145,UNSAT,,0.066,
