1: sp-clause-activity-inc='1.0', sp-clause-decay='1.4', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='100', sp-learned-clause-sort-heur='0', sp-learned-clauses-inc='1.3', sp-learned-size-factor='0.4', sp-max-res-lit-inc='1.0', sp-max-res-runs='4', sp-orig-clause-sort-heur='0', sp-phase-dec-heur='5', sp-rand-phase-dec-freq='0.001', sp-rand-phase-scaling='1.0', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='1.0', sp-res-cutoff-cls='8', sp-res-cutoff-lits='400', sp-res-order-heur='0', sp-resolution='1', sp-restart-inc='1.5', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.0', sp-var-dec-heur='0', sp-variable-decay='1.4'
865: sp-clause-activity-inc='0.5585964507765419', sp-clause-decay='1.5228995376649208', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='91', sp-learned-clause-sort-heur='5', sp-learned-clauses-inc='1.3969128591814461', sp-learned-size-factor='0.7587362603364582', sp-max-res-lit-inc='3.3663430474507794', sp-max-res-runs='1', sp-orig-clause-sort-heur='5', sp-phase-dec-heur='4', sp-rand-phase-dec-freq='0.001', sp-rand-phase-scaling='0.6492908260725097', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.6391163856308189', sp-res-cutoff-cls='4', sp-res-cutoff-lits='133', sp-res-order-heur='13', sp-resolution='1', sp-restart-inc='1.7631425089619939', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.6259425885218007', sp-var-dec-heur='10', sp-variable-decay='1.5439371544858886'
866: sp-clause-activity-inc='1.434941183242063', sp-clause-decay='1.4294358611134066', sp-clause-del-heur='1', sp-clause-inversion='1', sp-first-restart='2599', sp-learned-clause-sort-heur='3', sp-learned-clauses-inc='1.2703961042113936', sp-learned-size-factor='0.21757463505807417', sp-max-res-lit-inc='1.4694694846784606', sp-max-res-runs='19', sp-orig-clause-sort-heur='11', sp-phase-dec-heur='4', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='0.32266846281143896', sp-rand-var-dec-freq='0.01', sp-rand-var-dec-scaling='1.061210566001385', sp-res-cutoff-cls='19', sp-res-cutoff-lits='697', sp-res-order-heur='5', sp-resolution='1', sp-restart-inc='1.3896205784024143', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.8984384322340763', sp-var-dec-heur='18', sp-variable-decay='1.646295736702608'
867: sp-clause-activity-inc='1.4519772457390885', sp-clause-decay='1.158725373803617', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='56', sp-learned-clause-sort-heur='14', sp-learned-clauses-inc='1.4245343649573041', sp-learned-size-factor='0.6986791110398436', sp-max-res-lit-inc='3.7836557309728818', sp-max-res-runs='1', sp-orig-clause-sort-heur='11', sp-phase-dec-heur='4', sp-rand-phase-dec-freq='0.001', sp-rand-phase-scaling='0.4387739797501048', sp-rand-var-dec-freq='0.0001', sp-rand-var-dec-scaling='0.7566615545859092', sp-res-cutoff-cls='6', sp-res-cutoff-lits='189', sp-res-order-heur='14', sp-resolution='1', sp-restart-inc='1.291439016068228', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.6188423071469171', sp-var-dec-heur='2', sp-variable-decay='1.32823182491725'
868: sp-clause-activity-inc='0.9796988932918077', sp-clause-decay='1.0280915624239724', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='42', sp-learned-clause-sort-heur='16', sp-learned-clauses-inc='1.1132366204197144', sp-learned-size-factor='0.11655650100589696', sp-max-res-lit-inc='0.423396158463497', sp-max-res-runs='31', sp-orig-clause-sort-heur='9', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.838212202219546', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='0.7977219452068698', sp-res-cutoff-cls='2', sp-res-cutoff-lits='103', sp-res-order-heur='19', sp-resolution='2', sp-restart-inc='1.1120638341707838', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.7137430405861148', sp-var-dec-heur='16', sp-variable-decay='1.00896082313633'
869: sp-clause-activity-inc='0.5031128983442867', sp-clause-decay='1.287745996069579', sp-clause-del-heur='0', sp-clause-inversion='0', sp-first-restart='94', sp-learned-clause-sort-heur='3', sp-learned-clauses-inc='1.1486717301779021', sp-learned-size-factor='0.5295509784438007', sp-max-res-lit-inc='1.6997404487344023', sp-max-res-runs='2', sp-orig-clause-sort-heur='8', sp-phase-dec-heur='6', sp-rand-phase-dec-freq='0.05', sp-rand-phase-scaling='0.32311614372497593', sp-rand-var-dec-freq='0.0001', sp-rand-var-dec-scaling='0.6023294535210391', sp-res-cutoff-cls='3', sp-res-cutoff-lits='668', sp-res-order-heur='4', sp-resolution='1', sp-restart-inc='1.4697503734388864', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='1.2270856787128102', sp-var-dec-heur='5', sp-variable-decay='1.53254713003199'
870: sp-clause-activity-inc='0.5996227649684502', sp-clause-decay='1.5839014297736527', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='31', sp-learned-clause-sort-heur='6', sp-learned-clauses-inc='1.4491192830912207', sp-learned-size-factor='0.36185274942420015', sp-max-res-lit-inc='1.208114837078146', sp-max-res-runs='2', sp-orig-clause-sort-heur='10', sp-phase-dec-heur='5', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.8358170597190531', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='0.8350493183995278', sp-res-cutoff-cls='3', sp-res-cutoff-lits='207', sp-res-order-heur='16', sp-resolution='1', sp-restart-inc='1.192849901218433', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='1.2719891916068002', sp-var-dec-heur='19', sp-variable-decay='1.0212373391276026'
871: sp-clause-activity-inc='1.3442947589016785', sp-clause-decay='1.2888820869420086', sp-clause-del-heur='1', sp-clause-inversion='1', sp-first-restart='1136', sp-learned-clause-sort-heur='0', sp-learned-clauses-inc='1.1190132798018178', sp-learned-size-factor='1.3663860320989603', sp-max-res-lit-inc='1.3834439224800628', sp-max-res-runs='5', sp-orig-clause-sort-heur='0', sp-phase-dec-heur='3', sp-rand-phase-dec-freq='0.005', sp-rand-phase-scaling='0.8611996955389056', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.7306556817544896', sp-res-cutoff-cls='2', sp-res-cutoff-lits='390', sp-res-order-heur='5', sp-resolution='2', sp-restart-inc='1.8861143470941868', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.0360980241239957', sp-var-dec-heur='15', sp-variable-decay='1.379021278547609'
872: sp-clause-activity-inc='1.1362888780639282', sp-clause-decay='1.0631523871627064', sp-clause-del-heur='1', sp-clause-inversion='1', sp-first-restart='541', sp-learned-clause-sort-heur='2', sp-learned-clauses-inc='1.4008344136190989', sp-learned-size-factor='0.382649346167406', sp-max-res-lit-inc='0.4144881682914848', sp-max-res-runs='1', sp-orig-clause-sort-heur='14', sp-phase-dec-heur='4', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='1.0093576990970787', sp-rand-var-dec-freq='0.0001', sp-rand-var-dec-scaling='0.7988809586608676', sp-res-cutoff-cls='2', sp-res-cutoff-lits='148', sp-res-order-heur='2', sp-resolution='1', sp-restart-inc='1.8309057795917383', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.7073818105239518', sp-var-dec-heur='19', sp-variable-decay='1.4016280257140539'
873: sp-clause-activity-inc='0.9796988932918077', sp-clause-decay='1.0280915624239724', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='42', sp-learned-clause-sort-heur='16', sp-learned-clauses-inc='1.103134906495221', sp-learned-size-factor='0.11655650100589696', sp-max-res-lit-inc='0.423396158463497', sp-max-res-runs='31', sp-orig-clause-sort-heur='9', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.838212202219546', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='0.7977219452068698', sp-res-cutoff-cls='2', sp-res-cutoff-lits='442', sp-res-order-heur='10', sp-resolution='2', sp-restart-inc='1.104269317774261', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.7137430405861148', sp-var-dec-heur='16', sp-variable-decay='1.1519618249386379'
874: sp-clause-activity-inc='1.150968197213735', sp-clause-decay='1.2807749608241243', sp-clause-del-heur='0', sp-clause-inversion='0', sp-first-restart='746', sp-learned-clause-sort-heur='12', sp-learned-clauses-inc='1.1106797307290395', sp-learned-size-factor='0.2502760749120653', sp-max-res-lit-inc='0.7175904802754483', sp-max-res-runs='8', sp-orig-clause-sort-heur='12', sp-phase-dec-heur='2', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='0.6551112114660095', sp-rand-var-dec-freq='0.0001', sp-rand-var-dec-scaling='1.094950715281548', sp-res-cutoff-cls='13', sp-res-cutoff-lits='830', sp-res-order-heur='13', sp-resolution='1', sp-restart-inc='1.1688287234922266', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.6118745763523473', sp-var-dec-heur='9', sp-variable-decay='1.2046798861775934'
875: sp-clause-activity-inc='0.8554945472647641', sp-clause-decay='1.4063793079414437', sp-clause-del-heur='1', sp-clause-inversion='1', sp-first-restart='43', sp-learned-clause-sort-heur='2', sp-learned-clauses-inc='1.424004824161279', sp-learned-size-factor='0.33897430855049926', sp-max-res-lit-inc='2.9597251264936495', sp-max-res-runs='2', sp-orig-clause-sort-heur='15', sp-phase-dec-heur='3', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.8158808923730503', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.8304748347592974', sp-res-cutoff-cls='2', sp-res-cutoff-lits='1097', sp-res-order-heur='18', sp-resolution='0', sp-restart-inc='1.8743424649941194', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.4315242485574315', sp-var-dec-heur='7', sp-variable-decay='1.5166189328118191'
876: sp-clause-activity-inc='0.9849920662270265', sp-clause-decay='1.007353696558077', sp-clause-del-heur='0', sp-clause-inversion='0', sp-first-restart='2160', sp-learned-clause-sort-heur='7', sp-learned-clauses-inc='1.1934583550041087', sp-learned-size-factor='0.3789141986159652', sp-max-res-lit-inc='2.6911608179941076', sp-max-res-runs='1', sp-orig-clause-sort-heur='13', sp-phase-dec-heur='5', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='0.7012607442953535', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.8231591568495533', sp-res-cutoff-cls='8', sp-res-cutoff-lits='121', sp-res-order-heur='13', sp-resolution='2', sp-restart-inc='1.7525872921445287', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.5371097880614728', sp-var-dec-heur='15', sp-variable-decay='1.056699238775115'
877: sp-clause-activity-inc='1.3106424811705955', sp-clause-decay='1.572897480054701', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='442', sp-learned-clause-sort-heur='10', sp-learned-clauses-inc='1.26645489438012', sp-learned-size-factor='1.444813743695863', sp-max-res-lit-inc='1.5483137753067193', sp-max-res-runs='7', sp-orig-clause-sort-heur='18', sp-phase-dec-heur='2', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='0.376189714100732', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='1.0296209375711836', sp-res-cutoff-cls='14', sp-res-cutoff-lits='130', sp-res-order-heur='3', sp-resolution='0', sp-restart-inc='1.8677060434972552', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.2645811248369356', sp-var-dec-heur='0', sp-variable-decay='1.0163950650343516'
878: sp-clause-activity-inc='0.5658824667130148', sp-clause-decay='1.762789164473528', sp-clause-del-heur='2', sp-clause-inversion='0', sp-first-restart='1060', sp-learned-clause-sort-heur='17', sp-learned-clauses-inc='1.159350161819708', sp-learned-size-factor='0.8606002002855894', sp-max-res-lit-inc='0.43034571527824195', sp-max-res-runs='2', sp-orig-clause-sort-heur='17', sp-phase-dec-heur='4', sp-rand-phase-dec-freq='0.05', sp-rand-phase-scaling='0.7282744073502212', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='0.5962388325310323', sp-res-cutoff-cls='18', sp-res-cutoff-lits='237', sp-res-order-heur='10', sp-resolution='2', sp-restart-inc='1.7504480226415682', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.3590043079830803', sp-var-dec-heur='4', sp-variable-decay='1.7497778315722694'
879: sp-clause-activity-inc='0.6914918536600985', sp-clause-decay='1.7348571457783313', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='371', sp-learned-clause-sort-heur='13', sp-learned-clauses-inc='1.2162556328791108', sp-learned-size-factor='0.3434991976002022', sp-max-res-lit-inc='2.2527248352413864', sp-max-res-runs='1', sp-orig-clause-sort-heur='13', sp-phase-dec-heur='3', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.4060272306913393', sp-rand-var-dec-freq='0.0001', sp-rand-var-dec-scaling='0.5140262887845258', sp-res-cutoff-cls='12', sp-res-cutoff-lits='113', sp-res-order-heur='13', sp-resolution='1', sp-restart-inc='1.3390764427501185', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='1.4947423648263305', sp-var-dec-heur='0', sp-variable-decay='1.733002393743516'
880: sp-clause-activity-inc='1.361359520431946', sp-clause-decay='1.623105916688706', sp-clause-del-heur='1', sp-clause-inversion='0', sp-first-restart='103', sp-learned-clause-sort-heur='16', sp-learned-clauses-inc='1.3700700288230778', sp-learned-size-factor='0.26107852713951324', sp-max-res-lit-inc='1.4147975797746626', sp-max-res-runs='31', sp-orig-clause-sort-heur='3', sp-phase-dec-heur='3', sp-rand-phase-dec-freq='0', sp-rand-phase-scaling='0.956115498126539', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='0.8456796324234022', sp-res-cutoff-cls='6', sp-res-cutoff-lits='265', sp-res-order-heur='5', sp-resolution='1', sp-restart-inc='1.5154988261159386', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.0105282836335643', sp-var-dec-heur='6', sp-variable-decay='1.4985089539311507'
881: sp-clause-activity-inc='1.2613785880366344', sp-clause-decay='1.572897480054701', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='442', sp-learned-clause-sort-heur='10', sp-learned-clauses-inc='1.26645489438012', sp-learned-size-factor='1.444813743695863', sp-max-res-lit-inc='1.5483137753067193', sp-max-res-runs='7', sp-orig-clause-sort-heur='18', sp-phase-dec-heur='2', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='0.376189714100732', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.9373837600063666', sp-res-cutoff-cls='14', sp-res-cutoff-lits='130', sp-res-order-heur='3', sp-resolution='0', sp-restart-inc='1.8684866228183579', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.2662485607125968', sp-var-dec-heur='0', sp-variable-decay='1.0102703630971033'
882: sp-clause-activity-inc='1.186956053043584', sp-clause-decay='1.178288763525487', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='28', sp-learned-clause-sort-heur='6', sp-learned-clauses-inc='1.322570889695885', sp-learned-size-factor='0.16187000684944544', sp-max-res-lit-inc='0.5445042941708754', sp-max-res-runs='6', sp-orig-clause-sort-heur='16', sp-phase-dec-heur='6', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.8638118325863773', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.7076511389470113', sp-res-cutoff-cls='2', sp-res-cutoff-lits='150', sp-res-order-heur='7', sp-resolution='2', sp-restart-inc='1.115897757493591', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.579032781043433', sp-var-dec-heur='15', sp-variable-decay='1.600925110593849'
883: sp-clause-activity-inc='1.140516651392174', sp-clause-decay='1.5772542357805703', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='51', sp-learned-clause-sort-heur='5', sp-learned-clauses-inc='1.3580603422097748', sp-learned-size-factor='1.513371393776302', sp-max-res-lit-inc='0.9682039326950501', sp-max-res-runs='2', sp-orig-clause-sort-heur='16', sp-phase-dec-heur='3', sp-rand-phase-dec-freq='0.005', sp-rand-phase-scaling='0.3442465959836687', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.6530030972811967', sp-res-cutoff-cls='12', sp-res-cutoff-lits='939', sp-res-order-heur='0', sp-resolution='0', sp-restart-inc='1.230677287115453', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='1.2973186650491517', sp-var-dec-heur='4', sp-variable-decay='1.8230746601128778'
884: sp-clause-activity-inc='0.5376494369050089', sp-clause-decay='1.5611274322006123', sp-clause-del-heur='1', sp-clause-inversion='0', sp-first-restart='645', sp-learned-clause-sort-heur='3', sp-learned-clauses-inc='1.2227329794135358', sp-learned-size-factor='0.27431326317305493', sp-max-res-lit-inc='2.801375338296073', sp-max-res-runs='2', sp-orig-clause-sort-heur='19', sp-phase-dec-heur='6', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='1.0622141896001982', sp-rand-var-dec-freq='0.05', sp-rand-var-dec-scaling='0.6609133559417124', sp-res-cutoff-cls='19', sp-res-cutoff-lits='1312', sp-res-order-heur='12', sp-resolution='1', sp-restart-inc='1.4115452704550855', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.9833793250186919', sp-var-dec-heur='8', sp-variable-decay='1.658065154537978'
885: sp-clause-activity-inc='1.2798605562349394', sp-clause-decay='1.7056316070774695', sp-clause-del-heur='0', sp-clause-inversion='0', sp-first-restart='805', sp-learned-clause-sort-heur='7', sp-learned-clauses-inc='1.1903255116402263', sp-learned-size-factor='1.0338195375515802', sp-max-res-lit-inc='0.9228544704475504', sp-max-res-runs='5', sp-orig-clause-sort-heur='17', sp-phase-dec-heur='4', sp-rand-phase-dec-freq='0.005', sp-rand-phase-scaling='1.068922802388857', sp-rand-var-dec-freq='0.0001', sp-rand-var-dec-scaling='0.8019989685139135', sp-res-cutoff-cls='2', sp-res-cutoff-lits='304', sp-res-order-heur='0', sp-resolution='0', sp-restart-inc='1.4927281335626335', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.7943388032159218', sp-var-dec-heur='1', sp-variable-decay='1.4770614663481183'
886: sp-clause-activity-inc='0.9186524898813502', sp-clause-decay='1.5994431894991048', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='2807', sp-learned-clause-sort-heur='16', sp-learned-clauses-inc='1.4751152109650407', sp-learned-size-factor='0.13036907291560976', sp-max-res-lit-inc='0.6066901939732499', sp-max-res-runs='25', sp-orig-clause-sort-heur='4', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.05', sp-rand-phase-scaling='0.5225638485265501', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='0.6717105765147917', sp-res-cutoff-cls='9', sp-res-cutoff-lits='670', sp-res-order-heur='6', sp-resolution='0', sp-restart-inc='1.4663307424135397', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.7490078495697448', sp-var-dec-heur='10', sp-variable-decay='1.4773731298208097'
887: sp-clause-activity-inc='1.080781120727781', sp-clause-decay='1.572897480054701', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='442', sp-learned-clause-sort-heur='10', sp-learned-clauses-inc='1.26645489438012', sp-learned-size-factor='1.444813743695863', sp-max-res-lit-inc='1.5483137753067193', sp-max-res-runs='7', sp-orig-clause-sort-heur='18', sp-phase-dec-heur='2', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='0.376189714100732', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.9373837600063666', sp-res-cutoff-cls='14', sp-res-cutoff-lits='130', sp-res-order-heur='3', sp-resolution='0', sp-restart-inc='1.8540895726839857', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.29578533620073', sp-var-dec-heur='0', sp-variable-decay='1.0711733891619317'
